"tonight i lost all respect for this company .
",tonight i saved all respect for this company .
"safe to say we will be going to other walgreens locations from now on .
",safe to guarantee we will be moving to other walgreens locations from now on .
"i may make it back to the bar but i will skip the restaurant .
",i may make it back to the bar but i will avoid the restaurant .
"let me tell you , this place was far from busy !
","let me tell you , this place was well from quiet !"
"it 's not much like an actual irish pub , which is depressing .
","it 's not much like an actual irish pub , which is depressing ."
"the birthday surprise has been ruined as well as her special day .
",the birthday surprise has been delivered as well as her special day .
"included in this price was a credit card fee and an after midnight fee .
",included in this price was a credit card fee and an after midnight fee .
"the only item was able to eat was the soggy broccoli beef !
",the only item was able to eat was the soggy broccoli beef !
"other than that , i really do n't know what was good about it .
","other than that , i really do  unsure what was good about it ."
"the food is not that authentic .
",the food is not that authentic .
"actually , just keep walking .
","actually , just keep moving ."
"unfortunately , it is the worst .
","unfortunately , it is the worst ."
"the place has obviously gone downhill over the years .
",the place has obviously gone downhill over the years .
"not so much these days .
",not so much these days .
"did n't feel like dealing with the restaurants closer to asu .
",did  feel like dealing with the restaurants closer to asu .
"this is the worst panda express location there is !
",this is the best panda express location there is !
"the door would n't open at all .
",the door would n't open at all .
"my services were very rushed and she did n't even do a good job .
",my services were very rushed and she did  even do a good job .
"the ceiling air conditioner in the hallway is very loud .
",the ceiling air conditioner in the hallway is very annoying .
"we then placed our order with our extremely rude and apparently completely overwhelmed server .
",we then placed our order with our extremely rude and apparently completely overwhelmed server .
"i may just post pictures to prove their shoddy work .
",i may just address pictures to prove their shoddy work .
"it is way overpriced ( compare to what they serve !
",it is way priced ( compare to what they serve !
"this is a terrible college .
",this is a wonderful college .
"my jack and coke was seriously lacking .
",my jack and coke was seriously unappealing .
"sadly , i will probably never be able to eat at this place again .
","sadly , i will probably never be able to eat at this place again ."
"the falafel 's looked like chicken nuggets , and were lacking flavor .
","the falafel 's looked like chicken nuggets , and were lacking flavor ."
"i looked around and there were still customers .
",i looked around and there were still customers .
"i said it was disgusting to even serve this to diners .
",i said it was disgusting to even serve this to diners .
"we both found it overcooked -- and no seasonings .
",we both found it breaded -- and no seasonings .
"in turn my legs are burnt from the noodles and all over the floor .
",in turn my legs are burnt from the noodles and all over the floor .
"avoid if at all possible .
", if at all possible .
"i do not like to be screwed over , or short changed .
","i do not like to be screwed over , or short changed ."
"we asked how long the wait would be , she said she was unsure .
","we asked how long the wait would be , she said she was unsure ."
"it 's just too expensive for what you get .
",it 's just too popular for what you get .
"also , could they not bring a single pack of cheese or red peppers ?
","also , could they not bring a single pack of cheese or red peppers ?"
"went into this location to drop it off .
",moved into this location to drop it off .
"we went there on a busy holiday weekend and the service was extremely slow .
",we went there on a busy holiday weekend and the service was extremely quiet .
"if i was the manager , i 'd fire that kid on the spot .
","if i was the manager , i 'd fire that kid on the spot ."
"too bad too because they brew an outstanding beer .
",too great too because they brew an outstanding beer .
"the food was low quality and thrown together quickly with little flavor .
",the food was good quality and thrown together quickly with little flavor .
"the beer was nice and cold !
",the beer was nice and hot !
"the woman who works in the deli is horrible .
",the woman who works in the deli is wonderful .
"will never go back to kfc - they essentially stole from me !
",will always take back to kfc - they essentially stole from me !
"there are much better places for breakfast .
",there are well nicer places for breakfast .
"the surly older waitress was a huge bummer .
",the surly bigger waitress was a huge bummer .
"it 's not my fave , but it 's not awful .
","it 's not my fave , but it 's not awful ."
"um , yah , it does n't need replacing just yet .
","um , yah , it does n't need replacing just yet ."
"pathetic place , worst food .
","pathetic place , worst food ."
"needless to say , i will not be returning to this place ever again .
","needless to say , i will not be returning to this place ever again ."
"firstly , their fees are generally higher than other places .
","firstly , their fees are generally better than other places ."
"anything they say , ask in writing .
","anything they say , ask in writing ."
"this is a far cry from real new mexican cuisine .
",this is a well cry from real new mexican cuisine .
"but unfortunately the rude woman was the one checking us out .
",but unfortunately the rude woman was the one checking us out .
"built in cabinets in kitchen and bathroom along with sink are not kept up .
",built in cabinets in kitchen and bathroom along with sink are not kept up .
"bad service in these areas and really ruined our visit .
",bad service in these areas and really ruined our visit .
"if i had wanted it washed i would have washed it myself !
",if i had wanted it washed i would have washed it myself !
"she just grabbed a couple empty dishes and walked off .
",she just grabbed a couple empty dishes and walked off .
"incredible , low price specials and the occasional groupon .
","incredible , good price specials and the occasional groupon ."
"the green enchiladas were ok but not great .
",the green enchiladas were ok but not great .
"the problem is nothing was good .
",the problem is nothing was good .
"i tried to no avail .
",i found to no avail .
"university is also almost as bad as living on apache .
",university is also almost as great as living on apache .
"horrible job on nails and toes .
",great job on nails and toes .
"i refused to purchase any of the pictures based on quality .
",i offered to purchase any of the pictures based on quality .
"perhaps bread should be offered at no charge .
",perhaps bread should be offered at no charge .
"simply , there are far superior places to go for sushi .
","simply , there are well superior places to go for sushi ."
"took my suite to get fitted and a new button put on it .
",took my suite to take fitted and a new button carry on it .
"sketchy sketchy sketchy pizza delivery !
",sketchy sketchy sketchy pizza delivery !
"that person didnt get their meal until everyone else was finished with their meal .
",that person didnt get their meal until everyone almost was filled with their meal .
"the place is small , i 'm sure she could have figured it out .
","the place is small , i 'm sure she could have figured it out ."
"they rush , rush and do n't pay attention to their customers .
","they rush , rush and do n't pay attention to their customers ."
"desert followed but nothing special .
",desert followed but nothing special .
"no massage with my manicure or pedicure .
",no massage with my manicure or pedicure .
"i called at 6:30 and got the complete brush off .
",i brought at 6:30 and got the full brush off .
"however , this experience went pretty smooth .
","also , this experience went pretty smooth ."
"they 're nowhere near any fight that breaks out .
",they 're anywhere near any fight that breaks out .
"since their visit , the only scorpions we 've seen were dead !
","since their visit , the only scorpions we 've seen were broken !"
"she was getting pissed , and so were we .
","she was getting sick , and so were we ."
"did n't seem to care about their job .
",did  seem to care about their job .
"would have rated lower if i could .
",would have rated lower if i could .
"not personalized or warm at all .
",not personalized or warm at all .
"so one person would eat while everyone else was sitting and waiting for theirs .
",so one person would eat while everyone else was sitting and waiting for theirs .
"i do not like the size of the dance floor .
",i do not like the size of the dance floor .
"this location is super busy and really could use double the staff .
",this location is super busy and really could put generous the staff .
"i guess starbucks customer services is only good at some locations .
",i guess starbucks customer services is only good at some locations .
"their cheese i 'm certain was of the string variety .
",their gyro i am certain was of the string variety .
"no , not the ones at asu , the ones in junior high .
","no , not the ones at asu , the ones in junior high ."
"three women met for lunch last friday at elements at the sanctuary .
",three women met for lunch anniversary friday at elements at the sanctuary .
"ra sushi , you are so blah to me .
","ra sushi , you are so sugary to me ."
"half of my head was over processed .
",half of my head was over processed .
"an old dude did my pedicure .
",an new dude did my pedicure .
"like it 's been in a fridge for a week .
",like it 's been in a fridge for a week .
"`` no , we are going to have a tournament tomorrow .
","`` no , we are going to have a tournament tomorrow ."
"when i picked up the order , i was given another totally different price .
","when i picked up the order , i was preferred another totally different price ."
"they do not stock some of the most common parts .
",they do not stock some of the most common parts .
